color_description,created_at,current_price,discount_amount,discount_percent,group_key,image_url,messaging,original_price,price,price_display,product_code,product_type,product_url,promo_display,promo_message,source_url,subtitle,target,title,badge
Game Royal,"Mon, 24 Nov 2025 15:12:48 GMT",18.97,5.03,21,mYnScg3r,https://static.nike.com/a/images/t_default/182b4873-574b-4b23-acbf-c8f05d32b0c5/B+NK+DF+MULTI+SS+TOP.png,Extra 25% w/ BFRIDAY,24,$18.97,"$18.97 (was $24, 21% off)",76M746-U1U,discount,https://www.nike.com/t/dri-fit-toddler-multi-short-sleeve-top-mYnScg3r/76M746-U1U,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Multi Short Sleeve Top,Nike Sale US,Nike Dri-FIT,
University Red,"Mon, 24 Nov 2025 15:12:04 GMT",13.97,6.03,30,DW6jxKgH,https://static.nike.com/a/images/t_default/60afec30-7f12-48ed-9bc7-96f8f67bb92f/NKB+B+NK+DF+MULTI+MESH+SHORTC.png,Extra 25% w/ BFRIDAY,20,$13.97,"$13.97 (was $20, 30% off)",76M749-U10,discount,https://www.nike.com/t/dri-fit-toddler-multi-mesh-shorts-DW6jxKgH/76M749-U10,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Multi Mesh Shorts,Nike Sale US,Nike Dri-FIT,
Lemon Twist,"Mon, 24 Nov 2025 15:11:34 GMT",17.97,4.03,18,Bn210YFd,https://static.nike.com/a/images/t_default/c0009ecb-a3f7-442e-b64c-d0e44f50473f/NKB+JDI+WRAP.png,,22,$17.97,"$17.97 (was $22, 18% off)",76M782-EEK,discount,https://www.nike.com/t/toddler-just-do-it-wrap-t-shirt-Bn210YFd/76M782-EEK,,,https://www.nike.com/w/sale-3yaep,"Toddler ""Just Do It"" Wrap T-Shirt",Nike Sale US,Nike,
Black,"Mon, 24 Nov 2025 15:12:46 GMT",17.97,2.03,10,amN8wc13,https://static.nike.com/a/images/t_default/824776ac-6050-47cf-9db2-672fedf492f6/B+NK+NIKE+PRO+SS+TOP.png,Extra 25% w/ BFRIDAY,20,$17.97,"$17.97 (was $20, 10% off)",76M786-023,discount,https://www.nike.com/t/dri-fit-pro-toddler-short-sleeve-top-amN8wc13/76M786-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Short Sleeve Top,Nike Sale US,Nike Dri-FIT Pro,
Smoke Grey,"Mon, 24 Nov 2025 15:12:19 GMT",18.97,5.03,21,8d007aHR,https://static.nike.com/a/images/t_default/6efd97e1-74c8-4af1-acb1-05e6c3775abb/NKB+B+NK+NIKE+PRO+LS+TOP.png,Extra 25% w/ BFRIDAY,24,$18.97,"$18.97 (was $24, 21% off)",76M787-M19,discount,https://www.nike.com/t/pro-toddler-dri-fit-long-sleeve-top-8d007aHR/76M787-M19,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Dri-FIT Long-Sleeve Top,Nike Sale US,Nike Pro,
Black,"Mon, 24 Nov 2025 15:11:14 GMT",38.97,11.03,22,HIe9okjI,https://static.nike.com/a/images/t_default/5879503a-c05f-4984-8023-5556850c1a56/NKB%C2%A0KB%C2%A0B%C2%A0NK%C2%A0FLEECE%C2%A0HOODIE.png,Extra 25% w/ BFRIDAY,50,$38.97,"$38.97 (was $50, 22% off)",76M828-023,discount,https://www.nike.com/t/therma-fit-kobe-bryant-toddler-hoodie-HIe9okjI/76M828-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Hoodie,Nike Sale US,Nike Therma-FIT Kobe Bryant,
Court Purple,"Mon, 24 Nov 2025 15:11:14 GMT",40.97,9.03,18,HIe9okjI,https://static.nike.com/a/images/t_default/98c99c13-ad73-4d97-97c3-acd5dc0263ef/NKB%C2%A0KB%C2%A0B%C2%A0NK%C2%A0FLEECE%C2%A0HOODIE.png,,50,$40.97,"$40.97 (was $50, 18% off)",76M828-P51,discount,https://www.nike.com/t/therma-fit-kobe-bryant-toddler-hoodie-HIe9okjI/76M828-P51,,,https://www.nike.com/w/sale-3yaep,Toddler Hoodie,Nike Sale US,Nike Therma-FIT Kobe Bryant,
Sanddrift,"Mon, 24 Nov 2025 15:11:14 GMT",40.97,9.03,18,HIe9okjI,https://static.nike.com/a/images/t_default/ed526485-3164-427f-b117-9de1c53b3e82/KB+B+NK+FLEECE+HOODIE.png,,50,$40.97,"$40.97 (was $50, 18% off)",76M828-X5C,discount,https://www.nike.com/t/therma-fit-kobe-bryant-toddler-hoodie-HIe9okjI/76M828-X5C,,,https://www.nike.com/w/sale-3yaep,Toddler Hoodie,Nike Sale US,Nike Therma-FIT Kobe Bryant,
Black,"Mon, 24 Nov 2025 15:12:48 GMT",21.97,8.03,26,sS310iDa,https://static.nike.com/a/images/t_default/2eb4bf03-cff5-438c-a6cf-ea902a07f7fb/NKB%C2%A0KB%C2%A0NK%C2%A0DF%C2%A0SHORT.png,Extra 25% w/ BFRIDAY,30,$21.97,"$21.97 (was $30, 26% off)",76M829-023,discount,https://www.nike.com/t/dri-fit-kobe-bryant-toddler-shorts-sS310iDa/76M829-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Shorts,Nike Sale US,Nike Dri-FIT Kobe Bryant,
Court Purple,"Mon, 24 Nov 2025 15:12:48 GMT",22.97,7.03,23,sS310iDa,https://static.nike.com/a/images/t_default/893bb8ca-69e7-431c-87ce-0c4381f1f6cb/NKB%C2%A0KB%C2%A0NK%C2%A0DF%C2%A0SHORT.png,Extra 25% w/ BFRIDAY,30,$22.97,"$22.97 (was $30, 23% off)",76M829-P51,discount,https://www.nike.com/t/dri-fit-kobe-bryant-toddler-shorts-sS310iDa/76M829-P51,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Shorts,Nike Sale US,Nike Dri-FIT Kobe Bryant,
White,"Mon, 24 Nov 2025 15:12:03 GMT",16.97,3.03,15,KoWCjfpo,https://static.nike.com/a/images/t_default/9f4c04c1-62c8-471c-bb72-e46b414f1a50/NKB+NIKE+SPORTSWEAR+SWOOSH.png,,20,$16.97,"$16.97 (was $20, 15% off)",76M845-001,discount,https://www.nike.com/t/sportswear-toddler-sportswear-swoosh-t-shirt-KoWCjfpo/76M845-001,,,https://www.nike.com/w/sale-3yaep,Toddler Sportswear Swoosh T-Shirt,Nike Sale US,Nike Sportswear,
Black,"Mon, 24 Nov 2025 15:11:19 GMT",45.97,9.03,16,iw9kPLOu,https://static.nike.com/a/images/t_default/e68277c5-cde4-4987-b5ca-d7b323db0b9e/NIKE+PANELED+WINBREAKER.png,Extra 25% w/ BFRIDAY,55,$45.97,"$45.97 (was $55, 16% off)",76M864-023,discount,https://www.nike.com/t/toddler-paneled-windbreaker-iw9kPLOu/76M864-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Paneled Windbreaker,Nike Sale US,Nike,
Gunsmoke,"Mon, 24 Nov 2025 15:11:19 GMT",44.97,10.03,18,iw9kPLOu,https://static.nike.com/a/images/t_default/0a19dd68-a2e3-4110-aff9-2fd06694ec56/NIKE+PANELED+WINBREAKER.png,,55,$44.97,"$44.97 (was $55, 18% off)",76M864-G4T,discount,https://www.nike.com/t/toddler-paneled-windbreaker-iw9kPLOu/76M864-G4T,,,https://www.nike.com/w/sale-3yaep,Toddler Paneled Windbreaker,Nike Sale US,Nike,
Black,"Mon, 24 Nov 2025 15:12:08 GMT",63.97,11.03,14,h7OMOgtq,https://static.nike.com/a/images/t_default/7408c495-cfb1-4b92-bb74-e121059c49fc/NKN+TECH+FLEECE+TEE+SHORT+SET.png,Extra 25% w/ BFRIDAY,75,$63.97,"$63.97 (was $75, 14% off)",76M879-023,discount,https://www.nike.com/t/toddler-tech-fleece-tee-and-shorts-set-h7OMOgtq/76M879-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Tech Fleece Tee and Shorts Set,Nike Sale US,Nike,
Light University Red Heather,"Mon, 24 Nov 2025 15:12:08 GMT",52.97,22.03,29,h7OMOgtq,https://static.nike.com/a/images/t_default/c29b61f9-f60d-46ed-b853-9aa372d52eb9/NKN+TECH+FLEECE+TEE+SHORT+SET.png,,75,$52.97,"$52.97 (was $75, 29% off)",76M879-R1K,discount,https://www.nike.com/t/toddler-tech-fleece-tee-and-shorts-set-h7OMOgtq/76M879-R1K,,,https://www.nike.com/w/sale-3yaep,Toddler Tech Fleece Tee and Shorts Set,Nike Sale US,Nike,
Obsidian Heather,"Mon, 24 Nov 2025 15:12:08 GMT",52.97,22.03,29,h7OMOgtq,https://static.nike.com/a/images/t_default/4ea140f7-587b-43fc-bed6-bcaa64814a36/NKN+TECH+FLEECE+TEE+SHORT+SET.png,,75,$52.97,"$52.97 (was $75, 29% off)",76M879-UU7,discount,https://www.nike.com/t/toddler-tech-fleece-tee-and-shorts-set-h7OMOgtq/76M879-UU7,,,https://www.nike.com/w/sale-3yaep,Toddler Tech Fleece Tee and Shorts Set,Nike Sale US,Nike,
Dark Grey Heather,"Mon, 24 Nov 2025 15:12:41 GMT",103.97,21.03,16,yvY1Q1qA,https://static.nike.com/a/images/t_default/60aab661-1c72-462d-8a31-bbcb533ec903/NKN+N+NSW+TECH+FLEECE+FZ+SET.png,Best Seller,125,$103.97,"$103.97 (was $125, 16% off)",76M880-042,discount,https://www.nike.com/t/sportswear-toddler-tech-fleece-2-piece-full-zip-set-yvY1Q1qA/76M880-042,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Tech Fleece 2-Piece Full-Zip Set,Nike Sale US,Nike Sportswear,Best Seller
Cannon,"Mon, 24 Nov 2025 15:12:41 GMT",106.97,18.03,14,yvY1Q1qA,https://static.nike.com/a/images/t_default/61f5a3f7-0d9a-46b4-99c8-060b25aeb403/N+NSW+TECH+FLEECE+FZ+SET.png,Best Seller,125,$106.97,"$106.97 (was $125, 14% off)",76M880-E4J,discount,https://www.nike.com/t/sportswear-toddler-tech-fleece-2-piece-full-zip-set-yvY1Q1qA/76M880-E4J,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Tech Fleece 2-Piece Full-Zip Set,Nike Sale US,Nike Sportswear,Best Seller
Glacier Blue,"Mon, 24 Nov 2025 15:12:41 GMT",93.97,31.03,24,yvY1Q1qA,https://static.nike.com/a/images/t_default/8fb02320-fff8-4f03-b056-572ad6fa3612/NKN+N+NSW+TECH+FLEECE+FZ+SET.png,Best Seller,125,$93.97,"$93.97 (was $125, 24% off)",76M880-G25,discount,https://www.nike.com/t/sportswear-toddler-tech-fleece-2-piece-full-zip-set-yvY1Q1qA/76M880-G25,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Tech Fleece 2-Piece Full-Zip Set,Nike Sale US,Nike Sportswear,Best Seller
Black,"Mon, 24 Nov 2025 15:12:41 GMT",88.97,36.03,28,yvY1Q1qA,https://static.nike.com/a/images/t_default/717f1f23-dda0-4a78-961b-1ccbe9f1fb31/N+NSW+TECH+FLEECE+FZ+SET.png,Best Seller,125,$88.97,"$88.97 (was $125, 28% off)",76M880-K90,discount,https://www.nike.com/t/sportswear-toddler-tech-fleece-2-piece-full-zip-set-yvY1Q1qA/76M880-K90,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Tech Fleece 2-Piece Full-Zip Set,Nike Sale US,Nike Sportswear,Best Seller
Light University Red Heather,"Mon, 24 Nov 2025 15:12:41 GMT",93.97,31.03,24,yvY1Q1qA,https://static.nike.com/a/images/t_default/162be43a-7cc4-45cc-8fe5-fe82e930797b/NKN+N+NSW+TECH+FLEECE+FZ+SET.png,Best Seller,125,$93.97,"$93.97 (was $125, 24% off)",76M880-R1K,discount,https://www.nike.com/t/sportswear-toddler-tech-fleece-2-piece-full-zip-set-yvY1Q1qA/76M880-R1K,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Tech Fleece 2-Piece Full-Zip Set,Nike Sale US,Nike Sportswear,Best Seller
University Red,"Mon, 24 Nov 2025 15:12:41 GMT",98.97,26.03,20,yvY1Q1qA,https://static.nike.com/a/images/t_default/255afd9d-c371-43b3-b5a5-bca95337ef91/N+NSW+TECH+FLEECE+FZ+SET.png,Best Seller,125,$98.97,"$98.97 (was $125, 20% off)",76M880-RD0,discount,https://www.nike.com/t/sportswear-toddler-tech-fleece-2-piece-full-zip-set-yvY1Q1qA/76M880-RD0,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Tech Fleece 2-Piece Full-Zip Set,Nike Sale US,Nike Sportswear,Best Seller
Obsidian Heather,"Mon, 24 Nov 2025 15:12:41 GMT",110.97,14.03,11,yvY1Q1qA,https://static.nike.com/a/images/t_default/98b25321-b2dc-4032-ae7e-2fb08b2fc437/NKN+N+NSW+TECH+FLEECE+FZ+SET.png,Best Seller,125,$110.97,"$110.97 (was $125, 11% off)",76M880-UU7,discount,https://www.nike.com/t/sportswear-toddler-tech-fleece-2-piece-full-zip-set-yvY1Q1qA/76M880-UU7,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Tech Fleece 2-Piece Full-Zip Set,Nike Sale US,Nike Sportswear,Best Seller
Game Royal,"Mon, 24 Nov 2025 15:12:53 GMT",50.97,24.03,32,4FtgMQqH,https://static.nike.com/a/images/t_default/84906258-2bb6-46d4-845a-4f40feb1ce30/SYSTEM+JACKET.png,Extra 25% w/ BFRIDAY,75,$50.97,"$50.97 (was $75, 32% off)",76M914-U89,discount,https://www.nike.com/t/toddler-system-jacket-4FtgMQqH/76M914-U89,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler System Jacket,Nike Sale US,Nike,
Black,"Mon, 24 Nov 2025 15:12:50 GMT",92.97,12.03,11,6G5abxKg,https://static.nike.com/a/images/t_default/0ddb1620-2166-4c54-ba1d-f0b5f17acbd6/FZ+TECH+WOVEN+SET.png,Extra 25% w/ BFRIDAY,105,$92.97,"$92.97 (was $105, 11% off)",76M916-023,discount,https://www.nike.com/t/dri-fit-toddler-tech-woven-2-piece-set-6G5abxKg/76M916-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Tech Woven 2-Piece Set,Nike Sale US,Nike Dri-FIT,
Denim Turquoise,"Mon, 24 Nov 2025 15:12:25 GMT",38.97,9.03,18,ff191m46,https://static.nike.com/a/images/t_default/58fbdbca-d554-4f3d-878f-bfe97ee34a35/CLUB+FAMILY+SHORT+SET.png,,48,$38.97,"$38.97 (was $48, 18% off)",76M948-BKY,discount,https://www.nike.com/t/toddler-club-family-2-piece-shorts-set-ff191m46/76M948-BKY,,,https://www.nike.com/w/sale-3yaep,Toddler Club Family 2-Piece Shorts Set,Nike Sale US,Nike,
Light Khaki,"Mon, 24 Nov 2025 15:12:25 GMT",38.97,9.03,18,ff191m46,https://static.nike.com/a/images/t_default/029fcd7b-64db-4eb9-9fdc-ef764ccc2347/CLUB+FAMILY+SHORT+SET.png,,48,$38.97,"$38.97 (was $48, 18% off)",76M948-J44,discount,https://www.nike.com/t/toddler-club-family-2-piece-shorts-set-ff191m46/76M948-J44,,,https://www.nike.com/w/sale-3yaep,Toddler Club Family 2-Piece Shorts Set,Nike Sale US,Nike,
Glacier Blue,"Mon, 24 Nov 2025 15:12:19 GMT",32.97,7.03,17,ub2WAzTD,https://static.nike.com/a/images/t_default/515d774a-7e64-450a-82ac-43b5f0528d59/B+NK+RHYTHM+DF+AOP+SHORT+S.png,,40,$32.97,"$32.97 (was $40, 17% off)",76M958-G25,discount,https://www.nike.com/t/dri-fit-toddler-rhythm-printed-2-piece-shorts-set-ub2WAzTD/76M958-G25,,,https://www.nike.com/w/sale-3yaep,Toddler Rhythm Printed 2-Piece Shorts Set,Nike Sale US,Nike Dri-FIT,
Black,"Mon, 24 Nov 2025 15:12:37 GMT",15.97,4.03,20,lpfe99Qd,https://static.nike.com/a/images/t_default/108232f6-4c3c-4a51-8a44-c25f47f28620/B+NK+DF+MULTI+SLVS+TOP+HBR.png,Extra 25% w/ BFRIDAY,20,$15.97,"$15.97 (was $20, 20% off)",76M962-023,discount,https://www.nike.com/t/dri-fit-toddler-multi-sleeveless-top-lpfe99Qd/76M962-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Multi Sleeveless Top,Nike Sale US,Nike Dri-FIT,
Dusty Cactus,"Mon, 24 Nov 2025 15:12:37 GMT",15.97,4.03,20,lpfe99Qd,https://static.nike.com/a/images/t_default/ca9f6611-b3a0-4076-8407-51c286b79b04/B+NK+DF+MULTI+SLVS+TOP+HBR.png,Extra 25% w/ BFRIDAY,20,$15.97,"$15.97 (was $20, 20% off)",76M962-BA2,discount,https://www.nike.com/t/dri-fit-toddler-multi-sleeveless-top-lpfe99Qd/76M962-BA2,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Multi Sleeveless Top,Nike Sale US,Nike Dri-FIT,
Black,"Mon, 24 Nov 2025 15:12:29 GMT",33.97,10.03,22,13pCt0uO,https://static.nike.com/a/images/t_default/27570178-717f-44d0-acea-24e3aab40bb2/JUST+BELIEVE+SHORT+SET.png,Extra 25% w/ BFRIDAY,44,$33.97,"$33.97 (was $44, 22% off)",76M971-023,discount,https://www.nike.com/t/toddler-just-believe-2-piece-dri-fit-shorts-set-13pCt0uO/76M971-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Just Believe 2-Piece Dri-FIT Shorts Set,Nike Sale US,Nike,
Limelight,"Mon, 24 Nov 2025 15:12:29 GMT",30.97,13.03,29,13pCt0uO,https://static.nike.com/a/images/t_default/89487b08-2ccf-4c37-8207-6b703cb5a5c8/JUST+BELIEVE+SHORT+SET.png,Extra 25% w/ BFRIDAY,44,$30.97,"$30.97 (was $44, 29% off)",76M971-E0Z,discount,https://www.nike.com/t/toddler-just-believe-2-piece-dri-fit-shorts-set-13pCt0uO/76M971-E0Z,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Just Believe 2-Piece Dri-FIT Shorts Set,Nike Sale US,Nike,
Picante Red,"Mon, 24 Nov 2025 15:12:53 GMT",35.97,4.03,10,gYYHRDvG,https://static.nike.com/a/images/t_default/eb605023-797f-48ca-8896-2c7027395562/B+NSW+AYG+JERSEY+SHORT+SET.png,Extra 25% w/ BFRIDAY,40,$35.97,"$35.97 (was $40, 10% off)",76M990-R7O,discount,https://www.nike.com/t/toddler-ace-your-game-2-piece-jersey-shorts-set-gYYHRDvG/76M990-R7O,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Ace Your Game 2-Piece Jersey Shorts Set,Nike Sale US,Nike,
Smokey Blue,"Mon, 24 Nov 2025 15:12:05 GMT",31.97,12.03,27,NA1kGDYF,https://static.nike.com/a/images/t_default/1b0a2a1e-e7c0-4135-a15a-87bfbcf776f7/B+NK+DF+MULTI+WVN+SHORT+SE.png,Extra 25% w/ BFRIDAY,44,$31.97,"$31.97 (was $44, 27% off)",76N035-UCF,discount,https://www.nike.com/t/dri-fit-toddler-2-piece-multi-woven-shorts-set-NA1kGDYF/76N035-UCF,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler 2-Piece Multi Woven Shorts Set,Nike Sale US,Nike Dri-FIT,
Midnight Navy,"Mon, 24 Nov 2025 15:12:03 GMT",35.97,8.03,18,pL1wSEgb,https://static.nike.com/a/images/t_default/5d487c69-0b3b-4324-b33f-aac0864a61fd/B+NSW+PKT+TEE+FT+SHORT+SET.png,Extra 25% w/ BFRIDAY,44,$35.97,"$35.97 (was $44, 18% off)",76N041-U90,discount,https://www.nike.com/t/sportswear-toddler-pocket-t-shirt-and-french-terry-shorts-set-pL1wSEgb/76N041-U90,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Pocket T-Shirt and French Terry Shorts Set,Nike Sale US,Nike Sportswear,
Glacier Blue,"Mon, 24 Nov 2025 15:12:05 GMT",16.97,3.03,15,eEhRIIVK,https://static.nike.com/a/images/t_default/53013940-d053-4d50-b345-f252b2a48447/NIKE+BOXY+SCOOTER+TEE.png,,20,$16.97,"$16.97 (was $20, 15% off)",76N061-G25,discount,https://www.nike.com/t/toddler-boxy-scooter-t-shirt-eEhRIIVK/76N061-G25,,,https://www.nike.com/w/sale-3yaep,Toddler Boxy Scooter T-Shirt,Nike Sale US,Nike,
Dusty Cactus,"Mon, 24 Nov 2025 15:11:59 GMT",16.97,3.03,15,91a6xlOW,https://static.nike.com/a/images/t_default/b10134bc-7a58-4654-8a57-8d3815ba8955/FUTURA+ICE+CREAM+TANK.png,,20,$16.97,"$16.97 (was $20, 15% off)",76N065-BA2,discount,https://www.nike.com/t/toddler-futura-ice-cream-tank-91a6xlOW/76N065-BA2,,,https://www.nike.com/w/sale-3yaep,Toddler Futura Ice Cream Tank,Nike Sale US,Nike,
Stadium Green,"Mon, 24 Nov 2025 15:11:48 GMT",16.97,3.03,15,EOsucT7x,https://static.nike.com/a/images/t_default/9e5f35f9-0485-49b9-bcd9-6c2cc7fefab7/NIKE+ACE+ARCH.png,Extra 25% w/ BFRIDAY,20,$16.97,"$16.97 (was $20, 15% off)",76N066-E5D,discount,https://www.nike.com/t/toddler-ace-arch-t-shirt-EOsucT7x/76N066-E5D,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Ace Arch T-Shirt,Nike Sale US,Nike,
Glacier Blue,"Mon, 24 Nov 2025 15:11:48 GMT",15.97,4.03,20,EOsucT7x,https://static.nike.com/a/images/t_default/0333bbf5-9c17-44c8-b737-ffe1c54fd940/NIKE+ACE+ARCH.png,Extra 25% w/ BFRIDAY,20,$15.97,"$15.97 (was $20, 20% off)",76N066-G25,discount,https://www.nike.com/t/toddler-ace-arch-t-shirt-EOsucT7x/76N066-G25,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Ace Arch T-Shirt,Nike Sale US,Nike,
Black,"Mon, 24 Nov 2025 15:12:58 GMT",47.97,12.03,20,D8HvDiRK,https://static.nike.com/a/images/t_default/3dd2b8f3-6a55-4296-9f9c-fe582c1a54a2/NIKE+HOODLESS+WINDBREAKER.png,Extra 25% w/ BFRIDAY,60,$47.97,"$47.97 (was $60, 20% off)",76N115-023,discount,https://www.nike.com/t/toddler-hoodless-windbreaker-D8HvDiRK/76N115-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler Hoodless Windbreaker,Nike Sale US,Nike,
Black,"Mon, 24 Nov 2025 15:12:40 GMT",26.97,3.03,10,J41VjDZy,https://static.nike.com/a/images/t_default/9666f1a1-77dd-4803-9de3-deb5b6bd830e/GAME+DAY+ESSENTIALS+FT+SHO.png,Extra 25% w/ BFRIDAY,30,$26.97,"$26.97 (was $30, 10% off)",76N256-023,discount,https://www.nike.com/t/game-day-essentials-toddler-french-terry-shorts-J41VjDZy/76N256-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler French Terry Shorts,Nike Sale US,Nike Game Day Essentials,
Midnight Navy,"Mon, 24 Nov 2025 15:11:29 GMT",35.97,6.03,14,ELFGdvEC,https://static.nike.com/a/images/t_default/f0ac6d6e-92a2-43df-b2af-bf268b2c58aa/GAME+DAY+ESSENTIALS+FT+TOP.png,Extra 25% w/ BFRIDAY,42,$35.97,"$35.97 (was $42, 14% off)",76N257-U90,discount,https://www.nike.com/t/game-day-essentials-toddler-french-terry-top-ELFGdvEC/76N257-U90,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler French Terry Top,Nike Sale US,Nike Game Day Essentials,
Hemp,"Mon, 24 Nov 2025 15:11:29 GMT",34.97,7.03,16,ELFGdvEC,https://static.nike.com/a/images/t_default/bc53ca51-3e3d-49d6-bf9d-b18cc09c8777/GAME+DAY+ESSENTIALS+FT+TOP.png,Extra 25% w/ BFRIDAY,42,$34.97,"$34.97 (was $42, 16% off)",76N257-X0L,discount,https://www.nike.com/t/game-day-essentials-toddler-french-terry-top-ELFGdvEC/76N257-X0L,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler French Terry Top,Nike Sale US,Nike Game Day Essentials,
Team Red,"Mon, 24 Nov 2025 15:12:11 GMT",52.97,12.03,18,ucxfU90e,https://static.nike.com/a/images/t_default/9a12cae8-0c9e-456d-aabe-24f45aac9e12/READYSET+HOODED+JOGGER+SET.png,Extra 25% w/ BFRIDAY,65,$52.97,"$52.97 (was $65, 18% off)",76N278-F86,discount,https://www.nike.com/t/ready-set-toddler-2-piece-hooded-jogger-set-ucxfU90e/76N278-F86,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler 2-Piece Hooded Jogger Set,Nike Sale US,"Nike Ready, Set!",
Black,"Mon, 24 Nov 2025 15:11:24 GMT",35.97,16.03,30,DM2wR1vt,https://static.nike.com/a/images/t_default/d6be2126-ef89-4ad3-ad4e-dfdc355ebe64/PROPUS+COLOR+BLOCKED+SET.png,Extra 25% w/ BFRIDAY,52,$35.97,"$35.97 (was $52, 30% off)",76N284-023,discount,https://www.nike.com/t/toddler-2-piece-propus-colorblocked-set-DM2wR1vt/76N284-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Toddler 2-Piece Propus Colorblocked Set,Nike Sale US,Nike,
Midnight Navy,"Mon, 24 Nov 2025 15:11:51 GMT",38.97,9.03,18,gDLNqyGv,https://static.nike.com/a/images/t_default/dbc97f5b-7559-4129-9020-88d1bdc8dcea/NIKE+NET+SHORT+SET.png,,48,$38.97,"$38.97 (was $48, 18% off)",76N343-U90,discount,https://www.nike.com/t/net-dri-fit-toddler-2-piece-shorts-set-gDLNqyGv/76N343-U90,,,https://www.nike.com/w/sale-3yaep,Toddler 2-Piece Shorts Set,Nike Sale US,Nike Net Dri-FIT,
